highestBiostratigraphicZone	nomenclaturalStatus	associatedTaxa	latestEpochOrHighestSeries	informationWithheld	minimumDistanceAboveSurfaceInMeters	behavior	verbatimLongitude	countryCode	associatedSequences	habitat	islandGroup	nomenclaturalCode	earliestEonOrLowestEonothem	year	taxonID	continent	nameAccordingTo	latestEraOrHighestErathem	eventID	nameAccordingToID	decimalLongitude	identifiedBy	latestEonOrHighestEonothem	catalogNumber	eventRemarks	taxonRank	verbatimDepth	originalNameUsageID	rightsHolder	lowestBiostratigraphicZone	bibliographicCitation	island	associatedMedia	group	endDayOfYear	individualCount	occurrenceRemarks	disposition	collectionID	earliestPeriodOrLowestSystem	county	eventDate	earliestEpochOrLowestSeries	formation	references	language	decimalLatitude	startDayOfYear	fieldNotes	municipality	namePublishedInYear	associatedReferences	georeferenceVerificationStatus	datasetName	locality	identificationID	type	scientificNameID	verbatimLatitude	occurrenceID	verbatimTaxonRank	verbatimSRS	order	georeferenceProtocol	locationAccordingTo	originalNameUsage	geodeticDatum	infraspecificEpithet	establishmentMeans	parentNameUsage	taxonRemarks	footprintSRS	collectionCode	class	family	footprintWKT	georeferenceRemarks	lithostratigraphicTerms	geologicalContextID	dateIdentified	higherGeographyID	pointRadiusSpatialFit	dynamicProperties	verbatimLocality	modified	month	earliestEraOrLowestErathem	samplingProtocol	footprintSpatialFit	namePublishedIn	georeferenceSources	identificationRemarks	taxonConceptID	accessRights	lifeStage	acceptedNameUsage	verbatimEventDate	typeStatus	maximumDepthInMeters	preparations	georeferencedDate	institutionID	verbatimCoordinates	vernacularName	bed	minimumElevationInMeters	maximumElevationInMeters	rights	scientificName	identificationReferences	day	fieldNumber	parentNameUsageID	acceptedNameUsageID	identificationQualifier	dataGeneralizations	sex	previousIdentifications	georeferencedBy	latestPeriodOrHighestSystem	kingdom	basisOfRecord	verbatimCoordinateSystem	waterBody	phylum	ownerInstitutionCode	latestAgeOrHighestStage	occurrenceStatus	higherClassification	institutionCode	recordedBy	datasetID	individualID	samplingEffort	member	scientificNameAuthorship	locationID	higherGeography	genus	associatedOccurrences	verbatimElevation	maximumDistanceAboveSurfaceInMeters	minimumDepthInMeters	stateProvince	taxonomicStatus	specificEpithet	subgenus	coordinatePrecision	eventTime	country	coordinateUncertaintyInMeters	identificationVerificationStatus	otherCatalogNumbers	earliestAgeOrLowestStage	recordNumber	reproductiveCondition	locationRemarks	namePublishedInID
								US				ICZN		1961		North America								3062		species									16	1					Santa Barbara	1961-01-16				en		16							Santa Barbara, East Trout Club Santa Barbara		PhysicalObject			urn:catalog:CCBER:Mammals:3062			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 218	North America; United States; California; Santa Barbara County; Santa Barbara, East Trout Club Santa Barbara	2013-12-24	1									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		16						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Murie, M.							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					410			
								US				ICZN		1949		North America						Panza, Robin		3063		species									271	1					Santa Barbara	1949-09-28				en		271							Sandyland Slough		PhysicalObject			urn:catalog:CCBER:Mammals:3063			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 150	North America; United States; California; Santa Barbara County; Sandyland Slough	2013-12-24	9									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Reithrodontomys megalotis		28						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys	CCBER	Wilson, Harold							North America;United States;California;Santa Barbara County;;;;	Reithrodontomys					California		megalotis				United States					16			
								US				ICZN		1949		North America						Panza, Robin		3064		species									289	1					Santa Barbara	1949-10-16				en		289							Sandyland Slough		PhysicalObject			urn:catalog:CCBER:Mammals:3064			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 149	North America; United States; California; Santa Barbara County; Sandyland Slough	2013-12-24	10									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Reithrodontomys megalotis		16						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys	CCBER	Wilson, Harold							North America;United States;California;Santa Barbara County;;;;	Reithrodontomys					California		megalotis				United States					26			
								US				ICZN		1948		North America								3065		species									131	1					Santa Barbara	1948-05-10				en		131							Santa Barbara, Santa Barbara Botanic Garden		PhysicalObject			urn:catalog:CCBER:Mammals:3065			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 232	North America; United States; California; Santa Barbara County; Santa Barbara, Santa Barbara Botanic Garden	2013-12-24	5									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		10						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Bailey, Robert							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					14			
								US				ICZN		1949		North America								3066		species									326	1					Santa Barbara	1949-11-22				en		326							Santa Barbara, Santa Barbara City College		PhysicalObject			urn:catalog:CCBER:Mammals:3066			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 224	North America; United States; California; Santa Barbara County; Santa Barbara, Santa Barbara City College	2013-12-24	11									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		22						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					1240			
								US				ICZN		1949		North America								3067		species									149	1					Santa Barbara	1949-05-29				en		149							Figueroa Mtn., E side of camp		PhysicalObject			urn:catalog:CCBER:Mammals:3067			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 231	North America; United States; California; Santa Barbara County; Figueroa Mtn., E side of camp	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		29										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Wilson, Harold							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					10			
								US				ICZN		1951		North America						Panza, Robin		3068		species									125	1					Tulare	1951-05-05				en		125							Sequoia National Forest, ~15 mi. E Springville, Camp Nelson		PhysicalObject			urn:catalog:CCBER:Mammals:3068			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 195	North America; United States; California; Tulare County; Sequoia National Forest, ~15 mi. E Springville, Camp Nelson	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus boylii		5						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Tulare County;;;;	Peromyscus					California		boylii				United States					1675			
								US				ICZN		1951		North America						Panza, Robin		3069		species									132	1					Tulare	1951-05-12				en		132							Sequoia National Forest, ~15 mi. E Springville, Camp Nelson		PhysicalObject			urn:catalog:CCBER:Mammals:3069			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 192	North America; United States; California; Tulare County; Sequoia National Forest, ~15 mi. E Springville, Camp Nelson	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus boylii		12						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Tulare County;;;;	Peromyscus					California		boylii				United States					1673			
								US				ICZN		1951		North America						Panza, Robin		3070		species									132	1					Tulare	1951-05-12				en		132							Sequoia National Forest, Belknap Camp, 1 mi. from Camp Nelson		PhysicalObject			urn:catalog:CCBER:Mammals:3070			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 200	North America; United States; California; Tulare County; Sequoia National Forest, Belknap Camp, 1 mi. from Camp Nelson	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus boylii		12						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Tulare County;;;;	Peromyscus					California		boylii				United States					1674			
								US				ICZN		1952		North America								3071		species									138	1						1952-05-17				en		138							Sequoia National Park, 6 mi. SW Cedar Creek		PhysicalObject			urn:catalog:CCBER:Mammals:3071			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 223	North America; United States; California; ; Sequoia National Park, 6 mi. SW Cedar Creek	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		17						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Hedges, M.							North America;United States;California;;;;;	Peromyscus					California		californicus				United States					3			
								US				ICZN		1950		North America								3072		species									82	1					Santa Barbara	1950-03-23				en		82							5 mi. W. Santa Barbara, San Marcos Pass		PhysicalObject			urn:catalog:CCBER:Mammals:3072			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 221	North America; United States; California; Santa Barbara County; 5 mi. W. Santa Barbara, San Marcos Pass	2013-12-24	3									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		23						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					1465			
								US				ICZN		1948		North America								3073		species									136	1					Santa Barbara	1948-05-15				en		136							Santa Barbara, Santa Barbara Botanic Garden		PhysicalObject			urn:catalog:CCBER:Mammals:3073			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 219	North America; United States; California; Santa Barbara County; Santa Barbara, Santa Barbara Botanic Garden	2013-12-24	5									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		15						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Bailey, Robert							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					18			
								US				ICZN				North America						Panza, Robin		3074		species										1					Santa Barbara					en									Sheffield Reservoir		PhysicalObject			urn:catalog:CCBER:Mammals:3074			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 155	North America; United States; California; Santa Barbara County; Sheffield Reservoir	2013-12-24										immature					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus boylii								male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER								North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		boylii				United States								
								US				ICZN		1950		North America						Panza, Robin		3077		species									133	1					Tulare	1950-05-13				en		133							Sequoia National Forest, Camp Nelson		PhysicalObject			urn:catalog:CCBER:Mammals:3077			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 161	North America; United States; California; Tulare County; Sequoia National Forest, Camp Nelson	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus maniculatus		13						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Erickson, Mary							North America;United States;California;Tulare County;;;;	Peromyscus					California		maniculatus				United States					1497			
								US				ICZN		1953		North America						Panza, Robin		3078		species									272	1					Kern	1953-09-29				en		272							10 mi. SW Mojave, 5 mi. N Willow Springs Mojave Desert		PhysicalObject			urn:catalog:CCBER:Mammals:3078			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 154	North America; United States; California; Kern County; 10 mi. SW Mojave, 5 mi. N Willow Springs Mojave Desert	2013-12-24	9									adult					No data - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus crinitus		29						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Wilson, Harold							North America;United States;California;Kern County;;;;	Peromyscus					California		crinitus				United States					126			
								US				ICZN		1964		North America								3079		species									124	1					Santa Barbara	1964-05-03				en		124							Santa Barbara, Painted Cave Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:3079			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 230	North America; United States; California; Santa Barbara County; Santa Barbara, Painted Cave Rd.	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		3						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Parker, Judy							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					14			
								US				ICZN		1955		North America								3080		species									109	1					Santa Barbara	1955-04-19				en		109							9 mi. NW Santa Barbara		PhysicalObject			urn:catalog:CCBER:Mammals:3080			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 233	North America; United States; California; Santa Barbara County; 9 mi. NW Santa Barbara	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		19						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Mulkev, E.							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					1			
								US				ICZN		1963		North America						Panza, Robin		3081		species									101	1					Kern	1963-04-11				en		101							29.7 mi. NE Gorman		PhysicalObject			urn:catalog:CCBER:Mammals:3081			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 150	North America; United States; California; Kern County; 29.7 mi. NE Gorman	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus maniculatus		11						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Holly, Linda							North America;United States;California;Kern County;;;;	Peromyscus					California		maniculatus				United States					6			
								US				ICZN		1964		North America						Panza, Robin		3082		species									116	1					Kern	1964-04-25				en		116							Jawbone Canyon, 20 mi. N Mojave Desert		PhysicalObject			urn:catalog:CCBER:Mammals:3082			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 166	North America; United States; California; Kern County; Jawbone Canyon, 20 mi. N Mojave Desert	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus maniculatus		25						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Winn, W.							North America;United States;California;Kern County;;;;	Peromyscus					California		maniculatus				United States					8			
								US				ICZN		1964		North America								3083		species									65	1					Santa Barbara	1964-03-05				en		65							Santa Barbara, Painted Cave Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:3083			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 185	North America; United States; California; Santa Barbara County; Santa Barbara, Painted Cave Rd.	2013-12-24	3									immature					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		5						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Parker, Judy							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States					13			
